"timestep","Depth_m","num_agents"
78,6,5
79,6,9
80,6,10
81,6,3
82,6,11
83,6,4
84,6,13
85,6,11
86,6,6
87,6,5
88,6,6
89,6,15
90,6,7
91,6,10
92,6,8
93,6,6
94,6,5
95,6,6
96,6,6
97,6,7
98,6,4
99,6,9
100,6,5
101,6,8
102,6,10
103,6,3
104,6,8
105,6,8
106,6,7
107,6,9
108,6,3
109,6,7
110,6,11
111,6,15
112,6,10
113,6,4
114,6,11
115,6,4
116,6,8
117,6,4
118,6,2
119,6,1
120,6,4
1,6.1,19
2,6.1,12
3,6.1,14
4,6.1,14
5,6.1,16
6,6.1,8
7,6.1,9
8,6.1,12
9,6.1,9
10,6.1,12
11,6.1,9
12,6.1,11
13,6.1,14
14,6.1,9
15,6.1,8
16,6.1,15
17,6.1,5
18,6.1,7
19,6.1,7
20,6.1,7
21,6.1,9
22,6.1,9
23,6.1,7
24,6.1,11
25,6.1,7
26,6.1,5
27,6.1,11
28,6.1,5
29,6.1,10
30,6.1,11
31,6.1,5
32,6.1,9
33,6.1,10
34,6.1,6
35,6.1,10
36,6.1,11
37,6.1,6
38,6.1,9
39,6.1,8
40,6.1,10
41,6.1,4
42,6.1,9
43,6.1,13
44,6.1,14
45,6.1,13
46,6.1,11
47,6.1,15
48,6.1,7
49,6.1,13
50,6.1,8
51,6.1,11
52,6.1,10
53,6.1,11
54,6.1,9
55,6.1,5
56,6.1,9
57,6.1,8
58,6.1,14
59,6.1,10
60,6.1,7
61,6.1,5
62,6.1,8
63,6.1,3
64,6.1,7
65,6.1,7
66,6.1,7
67,6.1,4
68,6.1,9
69,6.1,5
70,6.1,6
71,6.1,6
72,6.1,7
73,6.1,7
74,6.1,7
75,6.1,7
76,6.1,6
77,6.1,8
78,6.1,7
79,6.1,5
80,6.1,7
81,6.1,7
82,6.1,2
83,6.1,7
84,6.1,11
85,6.1,8
86,6.1,7
87,6.1,10
88,6.1,7
89,6.1,11
90,6.1,8
91,6.1,10
92,6.1,6
93,6.1,9
94,6.1,8
95,6.1,7
96,6.1,10
97,6.1,9
98,6.1,4
99,6.1,8
100,6.1,4
101,6.1,5
102,6.1,7
103,6.1,7
104,6.1,5
105,6.1,3
106,6.1,5
107,6.1,2
108,6.1,7
109,6.1,3
110,6.1,5
111,6.1,2
112,6.1,7
113,6.1,9
114,6.1,8
115,6.1,9
116,6.1,5
117,6.1,8
118,6.1,5
119,6.1,8
120,6.1,2
1,6.2,6
2,6.2,7
3,6.2,9
4,6.2,11
5,6.2,18
6,6.2,14
7,6.2,6
8,6.2,12
9,6.2,10
10,6.2,11
11,6.2,16
12,6.2,8
13,6.2,7
14,6.2,10
15,6.2,12
16,6.2,7
17,6.2,9
18,6.2,17
19,6.2,9
20,6.2,6
21,6.2,13
22,6.2,9
23,6.2,11
24,6.2,12
25,6.2,6
26,6.2,16
27,6.2,13
28,6.2,10
29,6.2,8
30,6.2,7
31,6.2,14
32,6.2,8
33,6.2,12
34,6.2,9
35,6.2,14
36,6.2,9
37,6.2,5
38,6.2,7
39,6.2,8
40,6.2,17
41,6.2,14
42,6.2,7
43,6.2,7
44,6.2,10
45,6.2,8
46,6.2,9
47,6.2,9
48,6.2,13
49,6.2,4
50,6.2,9
51,6.2,7
52,6.2,4
53,6.2,5
54,6.2,7
55,6.2,14
56,6.2,15
57,6.2,6
58,6.2,3
59,6.2,9
60,6.2,10
61,6.2,7
62,6.2,10
63,6.2,6
64,6.2,7
65,6.2,10
66,6.2,6
67,6.2,9
68,6.2,6
69,6.2,11
70,6.2,11
71,6.2,11
72,6.2,11
73,6.2,5
74,6.2,6
75,6.2,14
76,6.2,5
77,6.2,6
78,6.2,8
79,6.2,10
80,6.2,6
81,6.2,11
82,6.2,7
83,6.2,10
84,6.2,6
85,6.2,8
86,6.2,11
87,6.2,7
88,6.2,8
89,6.2,8
90,6.2,7
91,6.2,7
92,6.2,11
93,6.2,7
94,6.2,8
95,6.2,7
96,6.2,14
97,6.2,5
98,6.2,6
99,6.2,6
100,6.2,7
101,6.2,7
102,6.2,8
103,6.2,6
104,6.2,6
105,6.2,10
106,6.2,7
107,6.2,5
108,6.2,8
109,6.2,2
110,6.2,8
111,6.2,5
112,6.2,4
113,6.2,4
114,6.2,8
115,6.2,5
116,6.2,4
117,6.2,7
118,6.2,5
119,6.2,9
120,6.2,5
1,6.3,10
2,6.3,10
3,6.3,10
4,6.3,8
5,6.3,7
6,6.3,12
7,6.3,8
8,6.3,12
9,6.3,8
10,6.3,15
11,6.3,10
12,6.3,13
13,6.3,17
14,6.3,19
15,6.3,8
16,6.3,6
17,6.3,14
18,6.3,16
19,6.3,10
20,6.3,4
21,6.3,8
22,6.3,14
23,6.3,7
24,6.3,10
25,6.3,10
26,6.3,12
27,6.3,8
28,6.3,10
29,6.3,9
30,6.3,5
31,6.3,13
32,6.3,14
33,6.3,12
34,6.3,10
35,6.3,11
36,6.3,5
37,6.3,7
38,6.3,13
39,6.3,12
40,6.3,5
41,6.3,8
42,6.3,5
43,6.3,8
44,6.3,11
45,6.3,10
46,6.3,8
47,6.3,5
48,6.3,4
49,6.3,9
50,6.3,7
51,6.3,7
52,6.3,8
53,6.3,12
54,6.3,5
55,6.3,8
56,6.3,8
57,6.3,12
58,6.3,6
59,6.3,9
60,6.3,7
61,6.3,8
62,6.3,7
63,6.3,8
64,6.3,9
65,6.3,7
66,6.3,7
67,6.3,10
68,6.3,7
69,6.3,5
70,6.3,5
71,6.3,6
72,6.3,5
73,6.3,8
74,6.3,7
75,6.3,6
76,6.3,8
77,6.3,2
78,6.3,7
79,6.3,5
80,6.3,10
81,6.3,7
82,6.3,7
83,6.3,7
84,6.3,3
85,6.3,4
86,6.3,7
87,6.3,7
88,6.3,11
89,6.3,8
90,6.3,13
91,6.3,14
92,6.3,3
93,6.3,4
94,6.3,5
95,6.3,8
96,6.3,2
97,6.3,8
98,6.3,6
99,6.3,2
100,6.3,4
101,6.3,3
102,6.3,4
103,6.3,4
104,6.3,6
105,6.3,7
106,6.3,5
107,6.3,2
108,6.3,4
109,6.3,7
110,6.3,7
111,6.3,7
112,6.3,6
113,6.3,8
114,6.3,3
115,6.3,6
116,6.3,5
117,6.3,3
118,6.3,5
119,6.3,3
120,6.3,4
1,6.4,10
2,6.4,8
3,6.4,10
4,6.4,11
5,6.4,11
6,6.4,14
7,6.4,16
8,6.4,11
9,6.4,10
10,6.4,10
11,6.4,16
12,6.4,12
13,6.4,11
14,6.4,9
15,6.4,9
16,6.4,8
17,6.4,9
18,6.4,7
19,6.4,8
20,6.4,10
21,6.4,11
22,6.4,6
23,6.4,3
24,6.4,9
25,6.4,6
26,6.4,12
27,6.4,11
28,6.4,12
29,6.4,4
30,6.4,13
31,6.4,10
32,6.4,10
33,6.4,7
34,6.4,9
35,6.4,10
36,6.4,9
37,6.4,15
38,6.4,7
39,6.4,9
40,6.4,12
41,6.4,9
42,6.4,7
43,6.4,11
44,6.4,5
45,6.4,10
46,6.4,8
47,6.4,6
48,6.4,8
49,6.4,9
50,6.4,9
51,6.4,7
52,6.4,6
53,6.4,10
54,6.4,6
55,6.4,12
56,6.4,5
57,6.4,7
58,6.4,7
59,6.4,8
60,6.4,9
61,6.4,5
62,6.4,6
63,6.4,5
64,6.4,6
65,6.4,4
66,6.4,6
67,6.4,11
68,6.4,11
69,6.4,6
70,6.4,5
71,6.4,5
72,6.4,2
73,6.4,6
74,6.4,3
75,6.4,5
76,6.4,11
77,6.4,6
78,6.4,11
79,6.4,7
80,6.4,8
81,6.4,10
82,6.4,4
83,6.4,10
84,6.4,8
85,6.4,7
86,6.4,9
87,6.4,8
88,6.4,11
89,6.4,5
90,6.4,10
91,6.4,7
92,6.4,10
93,6.4,10
94,6.4,8
95,6.4,9
96,6.4,3
97,6.4,4
98,6.4,9
99,6.4,9
100,6.4,9
101,6.4,6
102,6.4,4
103,6.4,2
104,6.4,6
105,6.4,7
106,6.4,5
107,6.4,7
108,6.4,2
109,6.4,4
110,6.4,4
111,6.4,6
112,6.4,6
113,6.4,7
114,6.4,1
115,6.4,3
116,6.4,10
117,6.4,4
118,6.4,6
119,6.4,3
120,6.4,6
1,6.5,7
2,6.5,13
3,6.5,14
4,6.5,8
5,6.5,11
6,6.5,9
7,6.5,11
8,6.5,16
9,6.5,8
10,6.5,11
11,6.5,9
12,6.5,14
13,6.5,11
14,6.5,16
15,6.5,12
16,6.5,8
17,6.5,14
18,6.5,6
19,6.5,5
20,6.5,10
21,6.5,4
22,6.5,11
23,6.5,6
24,6.5,7
25,6.5,14
26,6.5,6
27,6.5,11
28,6.5,7
29,6.5,5
30,6.5,4
31,6.5,11
32,6.5,8
33,6.5,11
34,6.5,13
35,6.5,9
36,6.5,11
37,6.5,11
38,6.5,4
39,6.5,9
40,6.5,6
41,6.5,9
42,6.5,13
43,6.5,8
44,6.5,9
45,6.5,3
46,6.5,9
47,6.5,12
48,6.5,6
49,6.5,8
50,6.5,5
51,6.5,12
52,6.5,9
53,6.5,7
54,6.5,12
55,6.5,11
56,6.5,10
57,6.5,9
58,6.5,9
59,6.5,6
60,6.5,4
61,6.5,5
62,6.5,3
63,6.5,11
64,6.5,5
65,6.5,9
66,6.5,15
67,6.5,4
68,6.5,6
69,6.5,7
70,6.5,3
71,6.5,8
72,6.5,8
73,6.5,6
74,6.5,12
75,6.5,4
76,6.5,10
77,6.5,9
78,6.5,9
79,6.5,7
80,6.5,6
81,6.5,3
82,6.5,8
83,6.5,7
84,6.5,4
85,6.5,4
86,6.5,8
87,6.5,8
88,6.5,8
89,6.5,9
90,6.5,8
91,6.5,4
92,6.5,3
93,6.5,6
94,6.5,10
95,6.5,9
96,6.5,12
97,6.5,10
98,6.5,6
99,6.5,8
100,6.5,8
101,6.5,6
102,6.5,4
103,6.5,8
104,6.5,5
105,6.5,4
106,6.5,4
107,6.5,10
108,6.5,7
109,6.5,5
110,6.5,7
111,6.5,9
112,6.5,4
113,6.5,5
114,6.5,3
115,6.5,3
116,6.5,3
117,6.5,7
118,6.5,5
119,6.5,4
120,6.5,11
1,6.6,14
2,6.6,10
3,6.6,7
4,6.6,13
5,6.6,13
6,6.6,12
7,6.6,10
8,6.6,10
9,6.6,17
10,6.6,9
11,6.6,15
12,6.6,13
13,6.6,12
14,6.6,7
15,6.6,13
16,6.6,10
17,6.6,10
18,6.6,7
19,6.6,9
20,6.6,9
21,6.6,10
22,6.6,9
23,6.6,10
24,6.6,7
25,6.6,8
26,6.6,10
27,6.6,8
28,6.6,5
29,6.6,11
30,6.6,12
31,6.6,8
32,6.6,9
33,6.6,10
34,6.6,8
35,6.6,7
36,6.6,12
37,6.6,6
38,6.6,13
39,6.6,9
40,6.6,6
41,6.6,6
42,6.6,12
43,6.6,6
44,6.6,7
45,6.6,6
46,6.6,5
47,6.6,6
48,6.6,11
49,6.6,7
50,6.6,7
51,6.6,11
52,6.6,18
53,6.6,3
54,6.6,10
55,6.6,12
56,6.6,5
57,6.6,7
58,6.6,12
59,6.6,9
60,6.6,7
61,6.6,8
62,6.6,5
63,6.6,9
64,6.6,8
65,6.6,6
66,6.6,5
67,6.6,6
68,6.6,7
69,6.6,5
70,6.6,7
71,6.6,6
72,6.6,8
73,6.6,5
74,6.6,5
75,6.6,7
76,6.6,10
77,6.6,5
78,6.6,10
79,6.6,8
80,6.6,6
81,6.6,9
82,6.6,8
83,6.6,4
84,6.6,9
85,6.6,8
86,6.6,6
87,6.6,9
88,6.6,3
89,6.6,13
90,6.6,5
91,6.6,8
92,6.6,4
93,6.6,7
94,6.6,6
95,6.6,3
96,6.6,6
97,6.6,7
98,6.6,3
99,6.6,5
100,6.6,8
101,6.6,6
102,6.6,1
103,6.6,3
104,6.6,7
105,6.6,5
106,6.6,7
107,6.6,4
108,6.6,11
109,6.6,8
110,6.6,5
111,6.6,6
112,6.6,6
113,6.6,5
114,6.6,3
115,6.6,4
116,6.6,2
117,6.6,1
118,6.6,4
119,6.6,4
120,6.6,4
1,6.7,10
2,6.7,8
3,6.7,9
4,6.7,13
5,6.7,9
6,6.7,5
7,6.7,15
8,6.7,7
9,6.7,17
10,6.7,18
11,6.7,10
12,6.7,6
13,6.7,9
14,6.7,6
15,6.7,12
16,6.7,11
17,6.7,5
18,6.7,10
19,6.7,8
20,6.7,11
21,6.7,7
22,6.7,6
23,6.7,14
24,6.7,7
25,6.7,12
26,6.7,5
27,6.7,7
28,6.7,11
29,6.7,13
30,6.7,11
31,6.7,6
32,6.7,11
33,6.7,7
34,6.7,5
35,6.7,9
36,6.7,11
37,6.7,8
38,6.7,15
39,6.7,8
40,6.7,11
41,6.7,12
42,6.7,7
43,6.7,7
44,6.7,5
45,6.7,8
46,6.7,7
47,6.7,8
48,6.7,7
49,6.7,8
50,6.7,3
51,6.7,8
52,6.7,3
53,6.7,13
54,6.7,10
55,6.7,10
56,6.7,10
57,6.7,7
58,6.7,8
59,6.7,8
60,6.7,5
61,6.7,8
62,6.7,6
63,6.7,7
64,6.7,7
65,6.7,3
66,6.7,6
67,6.7,3
68,6.7,5
69,6.7,9
70,6.7,8
71,6.7,8
72,6.7,5
73,6.7,9
74,6.7,6
75,6.7,8
76,6.7,5
77,6.7,8
78,6.7,2
79,6.7,11
80,6.7,3
81,6.7,7
82,6.7,3
83,6.7,1
84,6.7,5
85,6.7,8
86,6.7,8
87,6.7,13
88,6.7,8
89,6.7,5
90,6.7,6
91,6.7,4
92,6.7,10
93,6.7,5
94,6.7,7
95,6.7,8
96,6.7,6
97,6.7,1
98,6.7,10
99,6.7,3
100,6.7,4
101,6.7,6
102,6.7,5
103,6.7,3
104,6.7,7
105,6.7,6
106,6.7,5
107,6.7,5
108,6.7,5
109,6.7,6
110,6.7,2
111,6.7,2
112,6.7,3
113,6.7,2
114,6.7,1
115,6.7,0
116,6.7,0
117,6.7,6
118,6.7,4
119,6.7,8
120,6.7,4
1,6.8,19
2,6.8,17
3,6.8,8
4,6.8,10
5,6.8,12
6,6.8,10
7,6.8,13
8,6.8,14
9,6.8,12
10,6.8,13
11,6.8,10
12,6.8,10
13,6.8,7
14,6.8,7
15,6.8,12
16,6.8,13
17,6.8,8
18,6.8,5
19,6.8,6
20,6.8,3
21,6.8,5
22,6.8,4
23,6.8,7
24,6.8,9
25,6.8,5
26,6.8,11
27,6.8,6
28,6.8,7
29,6.8,13
30,6.8,5
31,6.8,9
32,6.8,10
33,6.8,9
34,6.8,9
35,6.8,6
36,6.8,12
37,6.8,7
38,6.8,5
39,6.8,5
40,6.8,8
41,6.8,8
42,6.8,9
43,6.8,6
44,6.8,7
45,6.8,7
46,6.8,6
47,6.8,10
48,6.8,6
49,6.8,7
50,6.8,10
51,6.8,9
52,6.8,11
53,6.8,6
54,6.8,7
55,6.8,5
56,6.8,12
57,6.8,9
58,6.8,3
59,6.8,6
60,6.8,8
61,6.8,9
62,6.8,6
63,6.8,4
64,6.8,5
65,6.8,9
66,6.8,8
67,6.8,10
68,6.8,7
69,6.8,7
70,6.8,7
71,6.8,8
72,6.8,6
73,6.8,7
74,6.8,9
75,6.8,8
76,6.8,6
77,6.8,10
78,6.8,7
79,6.8,6
80,6.8,5
81,6.8,7
82,6.8,13
83,6.8,8
84,6.8,6
85,6.8,9
86,6.8,5
87,6.8,4
88,6.8,8
89,6.8,2
90,6.8,7
91,6.8,8
92,6.8,10
93,6.8,7
94,6.8,3
95,6.8,4
96,6.8,4
97,6.8,6
98,6.8,4
99,6.8,7
100,6.8,1
101,6.8,7
102,6.8,6
103,6.8,4
104,6.8,3
105,6.8,1
106,6.8,6
107,6.8,1
108,6.8,3
109,6.8,5
110,6.8,6
111,6.8,6
112,6.8,4
113,6.8,3
114,6.8,7
115,6.8,4
116,6.8,7
117,6.8,1
118,6.8,2
119,6.8,4
120,6.8,0
1,6.9,7
2,6.9,9
3,6.9,12
4,6.9,8
5,6.9,8
6,6.9,12
7,6.9,8
8,6.9,14
9,6.9,8
10,6.9,10
11,6.9,11
12,6.9,5
13,6.9,7
14,6.9,12
15,6.9,10
16,6.9,9
17,6.9,8
18,6.9,14
19,6.9,9
20,6.9,11
21,6.9,14
22,6.9,5
23,6.9,9
24,6.9,6
25,6.9,5
26,6.9,8
27,6.9,7
28,6.9,7
29,6.9,5
30,6.9,7
31,6.9,8
32,6.9,8
33,6.9,6
34,6.9,7
35,6.9,7
36,6.9,7
37,6.9,8
38,6.9,8
39,6.9,12
40,6.9,10
41,6.9,6
42,6.9,9
43,6.9,8
44,6.9,6
45,6.9,6
46,6.9,7
47,6.9,9
48,6.9,6
49,6.9,8
50,6.9,12
51,6.9,7
52,6.9,5
53,6.9,8
54,6.9,7
55,6.9,7
56,6.9,5
57,6.9,6
58,6.9,8
59,6.9,10
60,6.9,5
61,6.9,6
62,6.9,7
63,6.9,4
64,6.9,7
65,6.9,8
66,6.9,4
67,6.9,5
68,6.9,7
69,6.9,8
70,6.9,6
71,6.9,6
72,6.9,10
73,6.9,7
74,6.9,5
75,6.9,8
76,6.9,5
77,6.9,5
78,6.9,3
79,6.9,4
80,6.9,8
81,6.9,4
82,6.9,8
83,6.9,6
84,6.9,5
85,6.9,8
86,6.9,8
87,6.9,7
88,6.9,10
89,6.9,10
90,6.9,12
91,6.9,5
92,6.9,2
93,6.9,8
94,6.9,7
95,6.9,6
96,6.9,4
97,6.9,3
98,6.9,5
99,6.9,4
100,6.9,5
101,6.9,1
102,6.9,6
103,6.9,6
104,6.9,7
105,6.9,2
106,6.9,4
107,6.9,4
108,6.9,6
109,6.9,6
110,6.9,6
111,6.9,1
112,6.9,2
113,6.9,2
114,6.9,5
115,6.9,3
116,6.9,3
117,6.9,2
118,6.9,9
119,6.9,3
120,6.9,6
1,7,10
2,7,11
3,7,16
4,7,13
5,7,10
6,7,13
7,7,13
8,7,13
9,7,14
10,7,12
11,7,9
12,7,11
13,7,5
14,7,8
15,7,6
16,7,14
17,7,12
18,7,9
19,7,10
20,7,8
21,7,8
22,7,15
23,7,7
24,7,13
25,7,7
26,7,7
27,7,8
28,7,7
29,7,10
30,7,11
31,7,11
32,7,6
33,7,8
34,7,10
35,7,6
36,7,10
37,7,13
38,7,12
39,7,7
40,7,5
41,7,11
42,7,4
43,7,7
44,7,7
45,7,6
46,7,8
47,7,2
48,7,8
49,7,10
50,7,11
51,7,11
52,7,4
53,7,12
54,7,4
55,7,6
56,7,7
57,7,2
58,7,7
59,7,5
60,7,6
61,7,4
62,7,9
63,7,6
64,7,5
65,7,1
66,7,4
67,7,6
68,7,4
69,7,6
70,7,10
71,7,4
72,7,4
73,7,6
74,7,8
75,7,5
76,7,5
77,7,7
78,7,6
79,7,4
80,7,6
81,7,6
82,7,2
83,7,8
84,7,8
85,7,9
86,7,6
87,7,6
88,7,4
89,7,4
90,7,3
91,7,7
92,7,5
93,7,6
94,7,6
95,7,4
96,7,5
97,7,6
98,7,4
99,7,4
100,7,8
101,7,3
102,7,2
103,7,5
104,7,5
105,7,5
106,7,4
107,7,4
108,7,6
109,7,4
110,7,2
111,7,1
112,7,3
113,7,3
114,7,4
115,7,3
116,7,6
117,7,2
118,7,1
119,7,4
120,7,5
1,7.1,8
2,7.1,9
3,7.1,12
4,7.1,7
5,7.1,9
6,7.1,13
7,7.1,4
8,7.1,9
9,7.1,14
10,7.1,11
11,7.1,12
12,7.1,9
13,7.1,13
14,7.1,4
15,7.1,8
16,7.1,6
17,7.1,7
18,7.1,7
19,7.1,16
20,7.1,11
21,7.1,12
22,7.1,10
23,7.1,7
24,7.1,15
25,7.1,13
26,7.1,8
27,7.1,10
28,7.1,11
29,7.1,9
30,7.1,11
31,7.1,10
32,7.1,6
33,7.1,9
34,7.1,9
35,7.1,7
36,7.1,4
37,7.1,12
38,7.1,12
39,7.1,8
40,7.1,9
41,7.1,10
42,7.1,6
43,7.1,6
44,7.1,6
45,7.1,6
46,7.1,9
47,7.1,8
48,7.1,11
49,7.1,6
50,7.1,9
51,7.1,4
52,7.1,11
53,7.1,7
54,7.1,13
55,7.1,4
56,7.1,4
57,7.1,8
58,7.1,6
59,7.1,8
60,7.1,6
61,7.1,6
62,7.1,7
63,7.1,6
64,7.1,6
65,7.1,4
66,7.1,1
67,7.1,10
68,7.1,9
69,7.1,6
70,7.1,10
71,7.1,6
72,7.1,4
73,7.1,6
74,7.1,5
75,7.1,10
76,7.1,1
77,7.1,4
78,7.1,7
79,7.1,4
80,7.1,5
81,7.1,9
82,7.1,7
83,7.1,2
84,7.1,12
85,7.1,8
86,7.1,5
87,7.1,5
88,7.1,4
89,7.1,4
90,7.1,3
91,7.1,6
92,7.1,3
93,7.1,7
94,7.1,3
95,7.1,3
96,7.1,1
97,7.1,2
98,7.1,5
99,7.1,5
100,7.1,3
101,7.1,3
102,7.1,7
103,7.1,9
104,7.1,3
105,7.1,6
106,7.1,3
107,7.1,6
108,7.1,0
109,7.1,4
110,7.1,4
111,7.1,2
112,7.1,2
113,7.1,4
114,7.1,3
115,7.1,6
116,7.1,0
117,7.1,5
118,7.1,1
119,7.1,3
120,7.1,4
1,7.2,12
2,7.2,10
3,7.2,12
4,7.2,9
5,7.2,9
6,7.2,8
7,7.2,12
8,7.2,7
9,7.2,7
10,7.2,4
11,7.2,7
12,7.2,10
13,7.2,12
14,7.2,10
15,7.2,10
16,7.2,8
17,7.2,6
18,7.2,7
19,7.2,8
20,7.2,8
21,7.2,5
22,7.2,6
23,7.2,10
24,7.2,5
25,7.2,10
26,7.2,9
27,7.2,8
28,7.2,6
29,7.2,12
30,7.2,8
31,7.2,6
32,7.2,8
33,7.2,11
34,7.2,6
35,7.2,16
36,7.2,6
37,7.2,7
38,7.2,8
39,7.2,5
40,7.2,6
41,7.2,8
42,7.2,13
43,7.2,6
44,7.2,5
45,7.2,10
46,7.2,4
47,7.2,8
48,7.2,5
49,7.2,4
50,7.2,5
51,7.2,13
52,7.2,4
53,7.2,8
54,7.2,4
55,7.2,4
56,7.2,4
57,7.2,7
58,7.2,2
59,7.2,3
60,7.2,7
61,7.2,5
62,7.2,4
63,7.2,7
64,7.2,6
65,7.2,7
66,7.2,8
67,7.2,9
68,7.2,8
69,7.2,7
70,7.2,2
71,7.2,2
72,7.2,9
73,7.2,8
74,7.2,8
75,7.2,4
76,7.2,4
77,7.2,11
78,7.2,5
79,7.2,9
80,7.2,9
81,7.2,4
82,7.2,7
83,7.2,5
84,7.2,3
85,7.2,5
86,7.2,10
87,7.2,4
88,7.2,3
89,7.2,5
90,7.2,4
91,7.2,3
92,7.2,8
93,7.2,1
94,7.2,10
95,7.2,3
96,7.2,6
97,7.2,5
98,7.2,4
99,7.2,5
100,7.2,4
101,7.2,4
102,7.2,6
103,7.2,3
104,7.2,1
105,7.2,5
106,7.2,4
107,7.2,5
108,7.2,5
109,7.2,3
110,7.2,4
111,7.2,4
112,7.2,3
113,7.2,2
114,7.2,2
115,7.2,2
116,7.2,3
117,7.2,6
118,7.2,3
119,7.2,2
120,7.2,3
1,7.3,6
2,7.3,10
3,7.3,15
4,7.3,11
5,7.3,10
6,7.3,12
7,7.3,12
8,7.3,7
9,7.3,8
10,7.3,14
11,7.3,10
12,7.3,6
13,7.3,6
14,7.3,12
15,7.3,10
16,7.3,8
17,7.3,10
18,7.3,12
19,7.3,12
20,7.3,7
21,7.3,6
22,7.3,18
23,7.3,14
24,7.3,9
25,7.3,6
26,7.3,10
27,7.3,9
28,7.3,11
29,7.3,8
30,7.3,8
31,7.3,8
32,7.3,11
33,7.3,4
34,7.3,6
35,7.3,5
36,7.3,11
37,7.3,6
38,7.3,4
39,7.3,9
40,7.3,8
41,7.3,7
42,7.3,5
43,7.3,8
44,7.3,6
45,7.3,6
46,7.3,6
47,7.3,7
48,7.3,8
49,7.3,11
50,7.3,10
51,7.3,5
52,7.3,6
53,7.3,5
54,7.3,11
55,7.3,6
56,7.3,5
57,7.3,8
58,7.3,5
59,7.3,7
60,7.3,9
61,7.3,11
62,7.3,7
63,7.3,5
64,7.3,4
65,7.3,11
66,7.3,8
67,7.3,4
68,7.3,3
69,7.3,6
70,7.3,9
71,7.3,7
72,7.3,7
73,7.3,13
74,7.3,6
75,7.3,6
76,7.3,11
77,7.3,6
78,7.3,8
79,7.3,6
80,7.3,8
81,7.3,6
82,7.3,5
83,7.3,10
84,7.3,7
85,7.3,4
86,7.3,4
87,7.3,5
88,7.3,5
89,7.3,7
90,7.3,3
91,7.3,8
92,7.3,4
93,7.3,2
94,7.3,2
95,7.3,6
96,7.3,3
97,7.3,2
98,7.3,5
99,7.3,5
100,7.3,3
101,7.3,5
102,7.3,4
103,7.3,3
104,7.3,7
105,7.3,4
106,7.3,5
107,7.3,4
108,7.3,1
109,7.3,3
110,7.3,2
111,7.3,7
112,7.3,7
113,7.3,3
114,7.3,3
115,7.3,5
116,7.3,2
117,7.3,2
118,7.3,6
119,7.3,3
120,7.3,5
1,7.4,12
2,7.4,11
3,7.4,6
4,7.4,12
5,7.4,9
6,7.4,7
7,7.4,11
8,7.4,11
9,7.4,9
10,7.4,7
11,7.4,3
12,7.4,10
13,7.4,9
14,7.4,8
15,7.4,7
16,7.4,11
17,7.4,10
18,7.4,8
19,7.4,7
20,7.4,11
21,7.4,8
22,7.4,4
23,7.4,9
24,7.4,9
25,7.4,8
26,7.4,15
27,7.4,11
28,7.4,10
29,7.4,9
30,7.4,7
31,7.4,6
32,7.4,8
33,7.4,4
34,7.4,7
35,7.4,8
36,7.4,7
37,7.4,13
38,7.4,5
39,7.4,7
40,7.4,10
41,7.4,7
42,7.4,12
43,7.4,6
44,7.4,7
45,7.4,7
46,7.4,5
47,7.4,9
48,7.4,4
49,7.4,5
50,7.4,8
51,7.4,3
52,7.4,6
53,7.4,4
54,7.4,2
55,7.4,7
56,7.4,8
57,7.4,5
58,7.4,5
59,7.4,5
60,7.4,3
61,7.4,5
62,7.4,5
63,7.4,4
64,7.4,5
65,7.4,3
66,7.4,6
67,7.4,4
68,7.4,4
69,7.4,4
70,7.4,8
71,7.4,11
72,7.4,9
73,7.4,4
74,7.4,7
75,7.4,7
76,7.4,6
77,7.4,2
78,7.4,4
79,7.4,7
80,7.4,4
81,7.4,5
82,7.4,3
83,7.4,8
84,7.4,6
85,7.4,5
86,7.4,6
87,7.4,6
88,7.4,5
89,7.4,4
90,7.4,5
91,7.4,4
92,7.4,11
93,7.4,5
94,7.4,2
95,7.4,4
96,7.4,2
97,7.4,7
98,7.4,6
99,7.4,4
100,7.4,4
101,7.4,5
102,7.4,4
103,7.4,5
104,7.4,3
105,7.4,4
106,7.4,5
107,7.4,3
108,7.4,3
109,7.4,2
110,7.4,4
111,7.4,5
112,7.4,1
113,7.4,4
114,7.4,1
115,7.4,1
116,7.4,3
117,7.4,3
118,7.4,6
119,7.4,8
120,7.4,0
1,7.5,10
2,7.5,8
3,7.5,4
4,7.5,8
5,7.5,10
6,7.5,9
7,7.5,10
8,7.5,13
9,7.5,11
10,7.5,11
11,7.5,10
12,7.5,14
13,7.5,8
14,7.5,7
15,7.5,11
16,7.5,6
17,7.5,13
18,7.5,11
19,7.5,7
20,7.5,7
21,7.5,9
22,7.5,5
23,7.5,11
24,7.5,12
25,7.5,10
26,7.5,6
27,7.5,15
28,7.5,6
29,7.5,5
30,7.5,8
31,7.5,12
32,7.5,6
33,7.5,13
34,7.5,8
35,7.5,8
36,7.5,8
37,7.5,6
38,7.5,5
39,7.5,5
40,7.5,8
41,7.5,6
42,7.5,4
43,7.5,9
44,7.5,5
45,7.5,8
46,7.5,6
47,7.5,4
48,7.5,6
49,7.5,5
50,7.5,1
51,7.5,2
52,7.5,6
53,7.5,5
54,7.5,3
55,7.5,7
56,7.5,5
57,7.5,2
58,7.5,4
59,7.5,7
60,7.5,1
61,7.5,5
62,7.5,3
63,7.5,4
64,7.5,1
65,7.5,5
